,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE
322,0.0,1.0,5.0,4.0,1.0,9.0,2.0,1.0,1.0,23.0,1.0,4.0,1.0,1.0,11.0,7.0,1.0,1.0,2.0,3.0,4.0
323,0.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,81.0,1.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0
324,1.0,3.0,4.0,3.0,12.0,2.0,2.0,1.0,1.0,22.0,2.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0
325,1.0,3.0,7.0,5.0,1.0,4.0,2.0,1.0,2.0,74.0,1.0,3.0,1.0,5.0,7.0,9.0,1.0,1.0,1.0,1.0,3.0
326,0.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,56.0,1.0,5.0,1.0,1.0,9.0,3.0,1.0,1.0,2.0,3.0,4.0
327,0.0,3.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,74.0,1.0,2.0,1.0,5.0,18.0,4.0,1.0,1.0,1.0,1.0,3.0
328,1.0,2.0,6.0,3.0,8.0,3.0,2.0,1.0,1.0,44.0,6.0,5.0,1.0,1.0,16.0,3.0,1.0,1.0,1.0,1.0,4.0
329,1.0,3.0,1.0,3.0,11.0,2.0,2.0,1.0,2.0,67.0,1.0,4.0,1.0,5.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0
330,1.0,1.0,3.0,1.0,10.0,1.0,2.0,1.0,1.0,70.0,1.0,4.0,1.0,5.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0
331,0.0,1.0,3.0,3.0,9.0,1.0,2.0,1.0,1.0,21.0,1.0,1.0,5.0,6.0,9.0,9.0,1.0,1.0,1.0,1.0,3.0
332,0.0,1.0,5.0,4.0,2.0,8.0,2.0,1.0,1.0,55.0,1.0,5.0,1.0,1.0,17.0,5.0,1.0,1.0,1.0,1.0,3.0
333,0.0,3.0,1.0,3.0,12.0,1.0,2.0,1.0,2.0,43.0,2.0,3.0,2.0,6.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0
334,0.0,3.0,5.0,3.0,11.0,1.0,2.0,1.0,1.0,34.0,1.0,4.0,5.0,2.0,9.0,9.0,1.0,1.0,2.0,1.0,4.0
335,0.0,3.0,7.0,5.0,1.0,7.0,2.0,1.0,1.0,30.0,1.0,3.0,1.0,1.0,14.0,6.0,0.0,1.0,1.0,1.0,4.0
336,1.0,4.0,3.0,3.0,7.0,3.0,2.0,1.0,1.0,40.0,4.0,3.0,5.0,2.0,6.0,9.0,1.0,1.0,1.0,1.0,4.0
337,0.0,2.0,7.0,4.0,12.0,8.0,2.0,1.0,1.0,41.0,4.0,3.0,5.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0
338,1.0,3.0,1.0,2.0,12.0,1.0,2.0,1.0,2.0,57.0,1.0,2.0,3.0,6.0,4.0,8.0,1.0,1.0,1.0,1.0,4.0
339,1.0,3.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,52.0,2.0,2.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,2.0,2.0
340,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,35.0,2.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0
341,0.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,23.0,1.0,3.0,5.0,1.0,7.0,3.0,1.0,0.0,2.0,3.0,4.0
342,0.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,42.0,3.0,3.0,3.0,1.0,10.0,7.0,0.0,1.0,2.0,1.0,2.0
343,1.0,1.0,5.0,4.0,12.0,1.0,2.0,1.0,1.0,76.0,1.0,3.0,1.0,5.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0
344,0.0,1.0,1.0,1.0,14.0,9.0,2.0,1.0,1.0,49.0,4.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0
345,0.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,1.0,46.0,1.0,4.0,1.0,2.0,13.0,2.0,1.0,1.0,1.0,1.0,2.0
346,0.0,1.0,7.0,4.0,2.0,8.0,2.0,1.0,2.0,58.0,1.0,5.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,3.0
347,1.0,1.0,5.0,2.0,14.0,1.0,2.0,1.0,2.0,32.0,5.0,3.0,1.0,6.0,8.0,1.0,0.0,1.0,1.0,1.0,2.0
348,1.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,35.0,4.0,2.0,1.0,4.0,5.0,7.0,1.0,0.0,1.0,4.0,4.0
349,1.0,2.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,30.0,4.0,3.0,6.0,1.0,7.0,3.0,1.0,0.0,2.0,1.0,4.0
350,0.0,2.0,7.0,3.0,1.0,3.0,2.0,1.0,1.0,34.0,1.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,3.0,4.0
351,0.0,1.0,6.0,4.0,1.0,5.0,2.0,1.0,1.0,50.0,1.0,5.0,1.0,2.0,17.0,3.0,1.0,1.0,1.0,1.0,2.0
352,1.0,5.0,2.0,3.0,9.0,1.0,2.0,1.0,2.0,60.0,1.0,5.0,4.0,5.0,11.0,1.0,1.0,1.0,1.0,1.0,4.0
353,0.0,3.0,1.0,3.0,11.0,1.0,2.0,1.0,2.0,83.0,1.0,5.0,1.0,5.0,15.0,2.0,1.0,1.0,1.0,1.0,3.0
354,0.0,3.0,7.0,1.0,14.0,1.0,2.0,1.0,1.0,22.0,5.0,2.0,5.0,4.0,3.0,6.0,0.0,1.0,3.0,1.0,4.0
355,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,35.0,4.0,2.0,6.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0
356,0.0,1.0,4.0,1.0,11.0,2.0,2.0,1.0,2.0,29.0,4.0,3.0,5.0,1.0,9.0,9.0,1.0,1.0,2.0,3.0,4.0
357,0.0,3.0,5.0,3.0,2.0,8.0,2.0,1.0,2.0,26.0,2.0,4.0,5.0,1.0,12.0,5.0,1.0,1.0,2.0,3.0,4.0
358,0.0,2.0,7.0,5.0,1.0,7.0,2.0,1.0,1.0,55.0,1.0,5.0,1.0,1.0,10.0,7.0,1.0,1.0,2.0,2.0,4.0
359,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,68.0,2.0,3.0,5.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,2.0
360,0.0,2.0,6.0,3.0,1.0,6.0,2.0,1.0,1.0,30.0,1.0,3.0,1.0,1.0,12.0,5.0,0.0,1.0,1.0,1.0,4.0
361,1.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,59.0,5.0,3.0,3.0,6.0,3.0,5.0,0.0,1.0,2.0,3.0,4.0
362,0.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,80.0,1.0,4.0,1.0,5.0,13.0,5.0,1.0,1.0,1.0,2.0,2.0
363,1.0,1.0,4.0,3.0,1.0,8.0,2.0,1.0,1.0,53.0,1.0,2.0,5.0,1.0,9.0,3.0,0.0,1.0,1.0,1.0,4.0
364,0.0,5.0,3.0,1.0,9.0,1.0,2.0,1.0,2.0,72.0,1.0,5.0,2.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0
365,0.0,5.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,68.0,1.0,4.0,1.0,5.0,17.0,2.0,1.0,1.0,1.0,1.0,3.0
366,1.0,3.0,3.0,3.0,11.0,2.0,2.0,1.0,2.0,67.0,4.0,3.0,1.0,5.0,13.0,9.0,1.0,1.0,1.0,1.0,2.0
367,1.0,4.0,1.0,1.0,11.0,3.0,2.0,1.0,2.0,37.0,1.0,5.0,5.0,1.0,14.0,3.0,1.0,1.0,2.0,3.0,4.0
368,1.0,2.0,6.0,3.0,1.0,8.0,2.0,1.0,1.0,47.0,1.0,3.0,5.0,6.0,10.0,5.0,1.0,1.0,1.0,2.0,2.0
369,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,45.0,1.0,2.0,1.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,4.0
370,0.0,2.0,5.0,3.0,12.0,9.0,2.0,1.0,2.0,65.0,1.0,3.0,2.0,5.0,8.0,2.0,0.0,1.0,2.0,2.0,4.0
371,1.0,3.0,1.0,3.0,11.0,2.0,2.0,1.0,2.0,73.0,1.0,3.0,2.0,5.0,8.0,2.0,0.0,1.0,1.0,1.0,4.0
372,0.0,3.0,4.0,3.0,12.0,4.0,2.0,1.0,2.0,33.0,1.0,1.0,3.0,4.0,6.0,5.0,1.0,1.0,2.0,4.0,4.0
373,0.0,2.0,1.0,3.0,12.0,1.0,2.0,1.0,2.0,33.0,2.0,4.0,6.0,1.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0
374,0.0,2.0,4.0,3.0,5.0,4.0,2.0,1.0,2.0,23.0,1.0,3.0,5.0,1.0,13.0,8.0,0.0,1.0,2.0,1.0,4.0
375,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,53.0,4.0,2.0,5.0,1.0,3.0,5.0,1.0,0.0,3.0,1.0,4.0
376,0.0,3.0,2.0,2.0,11.0,1.0,2.0,1.0,1.0,45.0,1.0,3.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,2.0
377,0.0,2.0,3.0,2.0,1.0,7.0,2.0,1.0,1.0,66.0,1.0,5.0,1.0,5.0,12.0,9.0,1.0,1.0,1.0,3.0,1.0
378,0.0,5.0,1.0,3.0,14.0,6.0,2.0,1.0,1.0,45.0,1.0,4.0,5.0,1.0,3.0,9.0,1.0,1.0,2.0,3.0,2.0
379,0.0,3.0,6.0,3.0,12.0,8.0,2.0,1.0,2.0,37.0,4.0,3.0,1.0,1.0,13.0,9.0,1.0,1.0,1.0,1.0,2.0
380,0.0,1.0,5.0,5.0,12.0,6.0,2.0,1.0,1.0,32.0,1.0,4.0,1.0,1.0,14.0,4.0,0.0,1.0,1.0,1.0,4.0
381,0.0,1.0,7.0,5.0,1.0,3.0,2.0,1.0,2.0,56.0,1.0,5.0,4.0,1.0,15.0,8.0,1.0,1.0,1.0,1.0,4.0
382,1.0,2.0,3.0,2.0,10.0,3.0,2.0,1.0,2.0,28.0,1.0,2.0,1.0,7.0,10.0,3.0,1.0,1.0,2.0,1.0,4.0
383,0.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,67.0,1.0,3.0,1.0,1.0,10.0,3.0,0.0,1.0,1.0,1.0,3.0
384,0.0,1.0,5.0,4.0,1.0,8.0,2.0,1.0,2.0,68.0,1.0,2.0,1.0,5.0,10.0,6.0,1.0,0.0,1.0,2.0,4.0
385,1.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,33.0,1.0,5.0,5.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0
386,1.0,2.0,5.0,3.0,11.0,2.0,2.0,1.0,1.0,29.0,4.0,2.0,6.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,4.0
387,1.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,62.0,1.0,2.0,3.0,1.0,13.0,7.0,0.0,1.0,1.0,1.0,2.0
388,1.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,38.0,1.0,4.0,5.0,1.0,12.0,5.0,1.0,1.0,1.0,1.0,4.0
389,1.0,1.0,5.0,4.0,12.0,4.0,2.0,1.0,1.0,41.0,1.0,3.0,5.0,1.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0
390,1.0,3.0,3.0,1.0,12.0,5.0,2.0,1.0,2.0,25.0,4.0,3.0,1.0,1.0,3.0,9.0,1.0,1.0,2.0,3.0,4.0
391,0.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,78.0,1.0,4.0,1.0,5.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0
392,0.0,1.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,31.0,1.0,3.0,5.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0
393,1.0,1.0,4.0,2.0,2.0,8.0,2.0,1.0,2.0,46.0,4.0,2.0,1.0,1.0,18.0,3.0,1.0,1.0,1.0,1.0,4.0
394,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,67.0,1.0,5.0,1.0,5.0,11.0,2.0,1.0,1.0,1.0,1.0,2.0
395,0.0,5.0,7.0,4.0,12.0,3.0,2.0,1.0,2.0,34.0,1.0,5.0,1.0,1.0,14.0,4.0,0.0,1.0,1.0,1.0,4.0
396,1.0,4.0,2.0,3.0,12.0,2.0,2.0,1.0,1.0,50.0,4.0,4.0,5.0,2.0,14.0,9.0,1.0,1.0,1.0,1.0,4.0
397,1.0,2.0,1.0,2.0,12.0,2.0,2.0,1.0,2.0,59.0,2.0,3.0,1.0,6.0,4.0,9.0,1.0,1.0,2.0,1.0,3.0
398,0.0,4.0,2.0,3.0,11.0,1.0,2.0,1.0,1.0,38.0,1.0,4.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,1.0,4.0
399,1.0,3.0,2.0,1.0,12.0,2.0,2.0,1.0,2.0,58.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0
400,1.0,1.0,5.0,5.0,2.0,7.0,2.0,1.0,1.0,72.0,1.0,3.0,1.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0
401,1.0,4.0,2.0,3.0,3.0,8.0,2.0,1.0,2.0,31.0,5.0,4.0,1.0,7.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0
402,1.0,1.0,1.0,1.0,12.0,6.0,2.0,1.0,1.0,33.0,4.0,3.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0
403,0.0,2.0,2.0,3.0,12.0,4.0,2.0,1.0,2.0,48.0,4.0,3.0,3.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,4.0
404,1.0,4.0,3.0,1.0,9.0,1.0,2.0,1.0,1.0,40.0,1.0,4.0,5.0,2.0,1.0,9.0,1.0,1.0,2.0,3.0,4.0
405,0.0,2.0,1.0,2.0,11.0,4.0,2.0,1.0,2.0,25.0,4.0,3.0,5.0,2.0,8.0,3.0,0.0,1.0,3.0,1.0,4.0
406,0.0,1.0,4.0,3.0,12.0,1.0,2.0,1.0,1.0,44.0,1.0,2.0,1.0,1.0,9.0,5.0,1.0,0.0,1.0,1.0,4.0
407,1.0,4.0,2.0,3.0,11.0,2.0,2.0,1.0,2.0,55.0,1.0,5.0,4.0,1.0,17.0,9.0,1.0,1.0,1.0,1.0,3.0
408,0.0,3.0,1.0,3.0,12.0,2.0,2.0,1.0,1.0,68.0,2.0,3.0,6.0,5.0,10.0,2.0,1.0,1.0,2.0,3.0,2.0
409,0.0,3.0,6.0,4.0,1.0,4.0,2.0,1.0,2.0,44.0,1.0,5.0,3.0,1.0,11.0,6.0,1.0,1.0,1.0,1.0,4.0
410,0.0,3.0,2.0,4.0,12.0,8.0,2.0,1.0,2.0,60.0,2.0,5.0,1.0,1.0,17.0,5.0,1.0,0.0,1.0,2.0,3.0
411,0.0,4.0,3.0,3.0,10.0,2.0,2.0,1.0,1.0,79.0,4.0,5.0,1.0,5.0,18.0,3.0,1.0,1.0,1.0,1.0,3.0
412,1.0,2.0,3.0,2.0,14.0,2.0,2.0,1.0,2.0,48.0,3.0,3.0,5.0,6.0,3.0,8.0,0.0,1.0,1.0,1.0,4.0
413,0.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,82.0,5.0,5.0,1.0,5.0,18.0,5.0,1.0,1.0,1.0,1.0,2.0
414,0.0,4.0,3.0,4.0,11.0,1.0,2.0,1.0,1.0,28.0,1.0,3.0,5.0,1.0,10.0,4.0,1.0,1.0,2.0,2.0,4.0
415,1.0,4.0,1.0,2.0,11.0,2.0,2.0,1.0,1.0,45.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0
416,1.0,1.0,4.0,5.0,1.0,9.0,2.0,1.0,2.0,54.0,4.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0
417,1.0,5.0,4.0,4.0,1.0,7.0,2.0,1.0,2.0,63.0,4.0,5.0,1.0,3.0,12.0,5.0,1.0,1.0,1.0,1.0,3.0
418,1.0,1.0,7.0,4.0,1.0,4.0,2.0,1.0,2.0,27.0,1.0,3.0,5.0,1.0,7.0,5.0,1.0,1.0,2.0,3.0,4.0
419,0.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,68.0,1.0,3.0,1.0,5.0,4.0,9.0,1.0,1.0,2.0,3.0,4.0
420,1.0,2.0,5.0,4.0,11.0,2.0,2.0,1.0,1.0,40.0,4.0,3.0,3.0,1.0,10.0,9.0,1.0,1.0,1.0,1.0,4.0
421,0.0,2.0,4.0,5.0,1.0,7.0,2.0,1.0,1.0,60.0,2.0,5.0,3.0,5.0,11.0,7.0,1.0,0.0,2.0,2.0,4.0
422,1.0,2.0,3.0,3.0,9.0,1.0,2.0,1.0,2.0,65.0,1.0,4.0,1.0,5.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0
423,0.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,58.0,1.0,3.0,1.0,1.0,17.0,2.0,1.0,1.0,1.0,1.0,2.0
424,1.0,5.0,7.0,1.0,11.0,2.0,2.0,1.0,1.0,34.0,1.0,4.0,1.0,2.0,11.0,2.0,1.0,1.0,1.0,3.0,4.0
425,1.0,1.0,7.0,5.0,12.0,2.0,2.0,1.0,1.0,62.0,1.0,3.0,3.0,1.0,14.0,5.0,1.0,1.0,2.0,1.0,4.0
426,1.0,2.0,2.0,3.0,7.0,6.0,2.0,1.0,1.0,83.0,5.0,3.0,1.0,5.0,9.0,9.0,0.0,0.0,1.0,1.0,2.0
427,0.0,3.0,5.0,4.0,11.0,1.0,2.0,1.0,2.0,62.0,1.0,3.0,4.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0
428,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,36.0,1.0,3.0,1.0,2.0,13.0,4.0,0.0,1.0,1.0,1.0,2.0
429,0.0,1.0,4.0,3.0,9.0,1.0,2.0,1.0,1.0,39.0,1.0,4.0,3.0,1.0,14.0,7.0,1.0,1.0,1.0,1.0,4.0
430,1.0,1.0,7.0,5.0,1.0,7.0,2.0,1.0,1.0,62.0,1.0,3.0,1.0,2.0,14.0,3.0,1.0,1.0,1.0,1.0,4.0
431,1.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,32.0,4.0,3.0,5.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,4.0
432,0.0,1.0,7.0,4.0,12.0,2.0,2.0,1.0,1.0,45.0,4.0,3.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,4.0
433,0.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,54.0,2.0,3.0,5.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,3.0
434,0.0,5.0,1.0,2.0,7.0,9.0,2.0,1.0,2.0,69.0,1.0,4.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0
435,0.0,3.0,3.0,2.0,11.0,1.0,2.0,1.0,2.0,56.0,1.0,4.0,3.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0
436,0.0,2.0,4.0,3.0,12.0,2.0,2.0,1.0,2.0,35.0,1.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0
437,0.0,2.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,61.0,1.0,5.0,5.0,5.0,16.0,2.0,1.0,1.0,1.0,3.0,2.0
438,0.0,3.0,2.0,4.0,12.0,2.0,2.0,1.0,1.0,42.0,2.0,2.0,1.0,1.0,11.0,8.0,1.0,1.0,1.0,1.0,4.0
439,1.0,3.0,3.0,1.0,10.0,1.0,2.0,1.0,2.0,66.0,3.0,5.0,3.0,3.0,9.0,8.0,1.0,1.0,1.0,2.0,4.0
440,0.0,3.0,4.0,3.0,1.0,7.0,2.0,1.0,1.0,81.0,1.0,4.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,1.0,3.0
441,0.0,2.0,1.0,1.0,12.0,1.0,2.0,1.0,2.0,32.0,4.0,1.0,6.0,7.0,6.0,3.0,1.0,1.0,2.0,1.0,4.0
442,1.0,1.0,6.0,3.0,11.0,2.0,2.0,1.0,1.0,31.0,6.0,5.0,1.0,1.0,11.0,8.0,1.0,1.0,1.0,3.0,4.0
443,1.0,2.0,6.0,4.0,1.0,9.0,2.0,1.0,2.0,28.0,1.0,4.0,1.0,1.0,12.0,3.0,0.0,1.0,1.0,1.0,2.0
444,0.0,3.0,6.0,3.0,1.0,4.0,2.0,1.0,1.0,73.0,1.0,3.0,6.0,1.0,10.0,5.0,1.0,1.0,2.0,3.0,2.0
445,0.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,53.0,4.0,5.0,2.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0
446,0.0,2.0,2.0,2.0,12.0,4.0,2.0,1.0,2.0,47.0,4.0,3.0,6.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,4.0
447,1.0,1.0,5.0,3.0,10.0,1.0,2.0,1.0,1.0,56.0,1.0,2.0,5.0,2.0,11.0,9.0,1.0,1.0,2.0,1.0,2.0
448,1.0,1.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,70.0,1.0,4.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,2.0,2.0
449,1.0,3.0,7.0,-1.0,12.0,7.0,2.0,1.0,2.0,31.0,1.0,2.0,1.0,3.0,11.0,5.0,1.0,1.0,2.0,1.0,2.0
450,0.0,1.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,69.0,1.0,2.0,1.0,1.0,10.0,3.0,0.0,0.0,1.0,1.0,2.0
451,1.0,1.0,1.0,3.0,1.0,8.0,2.0,1.0,2.0,70.0,2.0,3.0,1.0,5.0,13.0,5.0,1.0,1.0,2.0,3.0,3.0
452,0.0,1.0,5.0,3.0,11.0,5.0,2.0,1.0,2.0,55.0,3.0,3.0,1.0,2.0,14.0,8.0,1.0,1.0,1.0,1.0,4.0
453,1.0,4.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,76.0,1.0,5.0,1.0,5.0,16.0,8.0,1.0,1.0,1.0,1.0,4.0
454,1.0,1.0,6.0,4.0,2.0,5.0,2.0,1.0,1.0,64.0,1.0,3.0,2.0,6.0,8.0,3.0,1.0,0.0,1.0,1.0,4.0
455,0.0,1.0,5.0,4.0,11.0,2.0,2.0,1.0,1.0,70.0,1.0,3.0,3.0,2.0,9.0,6.0,1.0,1.0,1.0,1.0,4.0
456,0.0,5.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,53.0,1.0,3.0,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,4.0
457,1.0,1.0,7.0,-1.0,1.0,8.0,2.0,1.0,2.0,46.0,1.0,4.0,1.0,7.0,14.0,2.0,1.0,1.0,1.0,1.0,4.0
458,1.0,1.0,6.0,4.0,1.0,8.0,2.0,1.0,1.0,62.0,1.0,4.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0
459,1.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,61.0,1.0,5.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,1.0,2.0
460,0.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,70.0,1.0,4.0,1.0,5.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0
461,0.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,48.0,5.0,2.0,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0
462,0.0,3.0,5.0,5.0,1.0,7.0,2.0,1.0,2.0,71.0,1.0,2.0,6.0,1.0,11.0,7.0,0.0,1.0,1.0,4.0,2.0
463,0.0,1.0,1.0,2.0,2.0,8.0,2.0,1.0,2.0,49.0,4.0,3.0,5.0,1.0,6.0,4.0,0.0,1.0,1.0,1.0,4.0
464,1.0,1.0,6.0,4.0,12.0,3.0,2.0,1.0,1.0,40.0,1.0,4.0,1.0,2.0,14.0,3.0,1.0,1.0,1.0,1.0,4.0
465,0.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,80.0,4.0,3.0,2.0,5.0,11.0,5.0,1.0,1.0,1.0,1.0,3.0
466,0.0,2.0,1.0,3.0,12.0,2.0,2.0,1.0,1.0,35.0,2.0,3.0,6.0,4.0,6.0,5.0,1.0,1.0,2.0,2.0,2.0
467,0.0,1.0,7.0,3.0,2.0,4.0,2.0,1.0,1.0,28.0,1.0,4.0,5.0,4.0,11.0,3.0,1.0,1.0,2.0,3.0,4.0
468,0.0,2.0,2.0,4.0,12.0,6.0,2.0,1.0,2.0,51.0,4.0,2.0,1.0,1.0,10.0,5.0,1.0,1.0,1.0,3.0,4.0
469,0.0,3.0,2.0,-1.0,1.0,6.0,2.0,1.0,2.0,39.0,2.0,4.0,5.0,1.0,11.0,3.0,1.0,1.0,2.0,2.0,2.0
470,0.0,3.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,71.0,1.0,3.0,2.0,5.0,5.0,7.0,1.0,1.0,1.0,1.0,4.0
471,0.0,2.0,6.0,4.0,12.0,8.0,2.0,1.0,2.0,64.0,4.0,4.0,2.0,6.0,8.0,9.0,1.0,1.0,1.0,1.0,2.0
472,1.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,74.0,1.0,5.0,1.0,5.0,14.0,2.0,1.0,1.0,2.0,3.0,2.0
473,1.0,1.0,2.0,3.0,1.0,9.0,2.0,1.0,1.0,29.0,4.0,3.0,6.0,2.0,1.0,9.0,1.0,1.0,2.0,1.0,4.0
474,0.0,2.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,76.0,1.0,3.0,3.0,5.0,14.0,6.0,1.0,1.0,1.0,2.0,3.0
475,0.0,1.0,5.0,4.0,1.0,8.0,2.0,1.0,2.0,66.0,1.0,3.0,1.0,5.0,6.0,3.0,1.0,1.0,2.0,1.0,4.0
476,1.0,1.0,2.0,3.0,12.0,5.0,2.0,1.0,2.0,35.0,4.0,1.0,1.0,4.0,7.0,2.0,1.0,1.0,2.0,1.0,4.0
477,1.0,2.0,4.0,3.0,7.0,1.0,2.0,1.0,1.0,27.0,5.0,2.0,5.0,4.0,5.0,7.0,1.0,1.0,2.0,1.0,1.0
478,1.0,5.0,3.0,1.0,11.0,1.0,2.0,1.0,2.0,71.0,4.0,4.0,3.0,1.0,9.0,8.0,1.0,1.0,2.0,3.0,4.0
479,0.0,1.0,7.0,4.0,1.0,1.0,2.0,1.0,2.0,61.0,1.0,3.0,1.0,1.0,11.0,3.0,0.0,0.0,1.0,1.0,4.0
480,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,27.0,1.0,3.0,5.0,1.0,10.0,4.0,0.0,1.0,1.0,1.0,4.0
481,1.0,2.0,3.0,1.0,9.0,2.0,2.0,1.0,1.0,65.0,1.0,2.0,1.0,5.0,12.0,3.0,0.0,1.0,1.0,1.0,3.0
482,0.0,3.0,5.0,3.0,10.0,1.0,2.0,1.0,2.0,43.0,1.0,3.0,1.0,1.0,12.0,7.0,1.0,1.0,1.0,1.0,2.0
